Term,ID,Source_Sheet,Source_DB,Gene
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H2AC
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H2AB
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST2H2AA3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST2H2AC
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H2BL
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H2BN
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H2BM
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H2BH
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H2BC
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H2BO
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST2H2BE
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H4A
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,MAD1L1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CUL1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SMARCA5
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,FKBP6
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,OFD1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CDC14B
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CDC14A
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,RUVBL1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SSNA1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,DYNLL1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CDC23
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HDAC3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CDC16
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CCNA1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,BTRC
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H2BJ
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PKMYT1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SMC3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CCNB2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CCNE2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ZW10
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,BUB3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,AURKB
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PTTG1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PSMF1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,KIF23
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP135
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ESPL1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP57
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,KNTC1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CCP110
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HDAC4
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CKAP5
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SFI1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,GINS1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PSMD6
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,RBX1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,REC8
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HDAC6
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HDAC5
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,KIF20A
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ACTR1A
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,AKAP9
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PSME3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PSMD14
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,STAG1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TUBB4A
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TUBB4B
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SYCP2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ANAPC10
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NDC80
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TUBGCP3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,MAD2L2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,DCTN2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,POLD3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NUDC
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PLK4
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,STAG3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,STAG2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PTTG2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SDCCAG8
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TUBGCP2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,RUVBL2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,GADD45G
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,DBF4
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,YWHAQ
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,KIF2C
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CNTRL
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,UBE2C
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,DIDO1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,FGFR1OP
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ZWINT
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TBC1D8
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP250
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CHEK2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PMF1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,DCTN3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,OIP5
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP164
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,MAPRE1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NINL
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP131
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP152
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CLASP2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PSME4
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SYNE2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NUP160
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CLASP1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SYNE1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ITGB3BP
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ORC6
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ORC3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,POLA2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ANAPC13
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,AHCTF1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,POT1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NSL1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,FBXO5
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TINF2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SMC1B
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TUBG2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TUBGCP4
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PPP2R3B
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ANAPC2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,RPA4
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ANAPC4
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SYCP3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,GMNN
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,FZR1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ANAPC5
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ANAPC7
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ANAPC11
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HDAC7
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,GINS2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,RSF1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,MIS18A
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,H2BFS
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TERF2IP
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NDE1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ERCC6L
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SPDL1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ZWILCH
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP192
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,WRAP53
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HAUS2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CDCA8
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CENPQ
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,MIS18BP1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HJURP
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,MCM10
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NHP2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP72
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NUP133
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CDK5RAP2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CENPJ
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CENPN
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HDAC8
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,RCC2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,LIN37
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TEX12
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CASC5
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NUP107
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SPC25
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TAOK1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,POLD4
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CLSPN
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CENPK
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,RFWD2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ANAPC1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,GORASP1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CENPH
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ACD
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,MIS12
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CENPM
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NUP37
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CENPO
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CENPU
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NUP85
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP76
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,DSN1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CENPT
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP290
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP63
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP70
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,B9D2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NDEL1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CDT1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SEH1L
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,KIF18A
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NUF2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,ATRIP
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP78
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,GINS4
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,MCM8
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,KIF2B
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H2BK
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TUBGCP6
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CCNB3
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CENPL
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,LIN52
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SYCE1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CEP41
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TUBGCP5
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NEDD1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PSMB11
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST3H2BB
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,LIN54
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,PSMA8
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,RAD9B
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SPC24
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SGOL2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SGOL1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,TUBB
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,MPEG1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SKA1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CDC26
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,MCM9
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,HIST1H2BA
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SYCE2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,LIN9
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SKA2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,NUP43
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,APITD1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CENPP
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,H2AFB1
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,WEE2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,SKP1P2
Cell cycle,bioplanet_1025,Gluconeogenesis,bioplanet,CDK11A
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC31A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,CP
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC11A2
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC22A18
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,RHAG
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC2A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC2A2
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC2A3
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC2A4
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC2A5
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC5A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC5A2
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC5A3
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A2
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A3
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A6
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A7
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A9
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A11
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A12
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A13
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC11A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC13A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC14A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC16A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC18A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC18A2
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC22A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC22A3
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC22A2
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC22A4
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC22A5
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC30A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC30A2
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC30A3
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC39A7
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC14A2
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC13A2
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC16A3
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A5
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC16A7
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC22A6
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC22A8
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,HEPH
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC22A7
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC2A6
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A14
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC44A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC39A14
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC16A8
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC39A6
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC13A4
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC39A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC39A3
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC39A2
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC2A8
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC40A1
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,RHCG
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A20
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",bioplanet_1044,Gluconeogenesis,bioplanet,SLC6A15
